customer_id,order_cnt,max_order_date,total_order_value,day_since_last_order,recency_score,frequency_score,monetary_score,segment
14838,1,2010-10-12,654.57,72,3,1,3,About to Sleep
14839,3,2010-10-17,915.28,67,3,3,3,Need Attention
14840,2,2010-06-30,322.36,176,1,2,2,Hibernating
14841,6,2010-12-16,3046.6,7,5,4,5,Champion
14843,1,2010-09-29,211.79999999999998,85,2,1,1,Hibernating
14844,8,2010-10-05,3526.62,79,2,5,5,Can't Lose Them
14846,2,2010-10-12,468.0,72,3,2,2,About to Sleep
14847,3,2010-11-04,1067.9,49,3,3,4,Need Attention
14848,1,2010-10-31,310.56,53,3,1,2,About to Sleep
14849,27,2010-12-16,8238.710000000001,7,5,5,5,Champion
14850,8,2010-12-07,1639.46,16,5,5,4,Champion
14851,1,2010-03-19,318.06,279,1,1,2,Hibernating
14852,15,2010-10-11,3334.04,73,3,5,5,Loyal Customers
14853,4,2010-10-21,913.8199999999999,63,3,3,3,Need Attention
14854,6,2010-11-14,1573.78,39,4,4,4,Loyal Customers
14855,5,2010-08-22,5874.65,123,2,4,5,At Risk
14857,7,2010-09-23,2544.181,91,2,4,5,At Risk
14858,1,2010-07-22,180.75,154,2,1,1,Hibernating
14859,1,2010-06-03,351.9,203,1,1,2,Hibernating
14861,11,2010-11-24,1088.77,29,4,5,4,Loyal Customers
14865,2,2010-12-02,46.32,21,5,2,1,Potential Loyalists
14866,8,2010-12-08,4641.32,15,5,5,5,Champion
14867,14,2010-12-06,2067.36,17,5,5,5,Champion
14868,4,2010-11-24,1230.42,29,4,3,4,Potential Loyalists
14869,4,2010-11-24,1729.5,29,4,3,4,Potential Loyalists
14870,8,2010-11-04,1556.05,49,3,5,4,Loyal Customers
14871,4,2010-12-14,557.34,9,5,3,3,Potential Loyalists
14872,4,2010-08-16,830.52,129,2,3,3,At Risk
14873,1,2010-03-16,334.45,282,1,1,2,Hibernating
14874,1,2010-06-22,116.18,184,1,1,1,Hibernating
14875,2,2010-09-30,1401.33,84,2,2,4,Hibernating
14876,2,2010-07-06,256.7,170,1,2,2,Hibernating
14877,2,2010-10-17,437.0,67,3,2,2,About to Sleep
14878,20,2010-12-16,3234.73,7,5,5,5,Champion
14879,1,2010-01-24,185.06,333,1,1,1,Hibernating
14882,13,2010-11-14,3240.05,39,4,5,5,Loyal Customers
14884,1,2010-02-08,120.6,318,1,1,1,Hibernating
14885,3,2010-10-08,934.8,76,3,3,4,Need Attention
14890,2,2010-03-31,691.6,267,1,2,3,Hibernating
14891,2,2010-10-19,552.35,65,3,2,3,About to Sleep
14892,1,2010-01-18,202.35000000000002,339,1,1,1,Hibernating
14893,4,2010-05-21,599.11,216,1,3,3,At Risk
14894,2,2010-09-22,611.61,92,2,2,3,Hibernating
14895,20,2010-11-21,12554.98,32,4,5,5,Loyal Customers
14896,8,2010-12-09,1440.1000000000001,14,5,5,4,Champion
14897,4,2010-11-02,1512.8,51,3,3,4,Need Attention
14898,11,2010-12-15,1658.98,8,5,5,4,Champion
14899,1,2010-11-09,1384.88,44,3,1,4,About to Sleep
14900,1,2010-07-05,13.919999999999998,171,1,1,1,Hibernating
14901,7,2010-12-14,1009.31,9,5,4,4,Champion
14902,3,2010-11-09,719.76,44,3,3,3,Need Attention
14904,2,2010-10-27,615.2,57,3,2,3,About to Sleep
14905,6,2010-11-30,1112.59,23,4,4,4,Loyal Customers
14906,3,2010-09-20,203.86,94,2,3,1,At Risk
14907,16,2010-12-14,3044.81,9,5,5,5,Champion
14908,1,2010-09-02,104.10000000000001,112,2,1,1,Hibernating
14909,5,2010-10-07,1428.38,77,2,4,4,At Risk
14913,5,2010-12-15,3146.57,8,5,4,5,Champion
14914,1,2010-04-13,5.85,254,1,1,1,Hibernating
14915,9,2010-11-29,1311.66,24,4,5,4,Loyal Customers
14916,6,2010-10-04,1924.57,80,2,4,4,At Risk
14917,2,2010-04-22,1123.75,245,1,2,4,Hibernating
14918,7,2010-10-31,4345.66,53,3,4,5,Loyal Customers
14919,1,2010-06-18,359.35,188,1,1,2,Hibernating
14920,1,2010-05-23,629.4,214,1,1,3,Hibernating
14922,2,2010-11-11,843.74,42,4,2,3,Potential Loyalists
14924,2,2010-04-08,620.96,259,1,2,3,Hibernating
14926,3,2010-11-23,381.15,30,4,3,2,Potential Loyalists
14927,1,2010-11-08,308.2,45,3,1,2,About to Sleep
14928,2,2010-03-30,243.36,268,1,2,2,Hibernating
14929,1,2010-10-14,612.8100000000001,70,3,1,3,About to Sleep
14940,1,2010-10-18,349.48,66,3,1,2,About to Sleep
14941,1,2010-05-10,182.1,227,1,1,1,Hibernating
14942,3,2010-11-03,637.21,50,3,3,3,Need Attention
14943,1,2010-02-14,107.62,312,1,1,1,Hibernating
14944,11,2010-12-22,3976.4700000000003,1,5,5,5,Champion
14945,1,2010-10-22,179.4,62,3,1,1,About to Sleep
14947,4,2010-11-16,758.97,37,4,3,3,Potential Loyalists
14949,5,2010-09-06,444.99,108,2,4,2,At Risk
14952,28,2010-12-10,9473.92,13,5,5,5,Champion
14953,4,2010-10-17,732.35,67,3,3,3,Need Attention
14954,1,2010-01-05,167.27,352,1,1,1,Hibernating
14957,1,2010-03-05,274.8,293,1,1,2,Hibernating
14958,2,2010-04-23,271.9,244,1,2,2,Hibernating
14961,15,2010-12-14,7574.900000000001,9,5,5,5,Champion
14962,3,2010-06-18,240.21000000000004,188,1,3,2,At Risk
14963,8,2010-11-25,1682.53,28,4,5,4,Loyal Customers
14966,3,2010-11-17,589.4,36,4,3,3,Potential Loyalists
14967,5,2010-09-24,1584.65,90,2,4,4,At Risk
14968,1,2010-09-07,357.4,107,2,1,2,Hibernating
14969,1,2010-01-05,906.23,352,1,1,3,Hibernating
14970,11,2010-10-26,3973.2400000000002,58,3,5,5,Loyal Customers
14972,1,2010-11-23,30.300000000000004,30,4,1,1,Promising
14975,1,2010-10-14,192.45,70,3,1,1,About to Sleep
14978,7,2010-10-05,1246.52,79,2,4,4,At Risk
14981,2,2010-11-11,330.2,42,4,2,2,Potential Loyalists
14982,1,2010-05-16,237.78,221,1,1,1,Hibernating
14983,1,2010-01-19,183.20000000000002,338,1,1,1,Hibernating
14984,4,2010-11-16,692.38,37,4,3,3,Potential Loyalists
14985,1,2010-12-16,124.51,7,5,1,1,New Customers
14986,2,2010-11-28,566.9,25,4,2,3,Potential Loyalists
14987,3,2010-12-09,494.34999999999997,14,5,3,3,Potential Loyalists
14988,6,2010-11-24,1732.06,29,4,4,4,Loyal Customers
14989,1,2010-02-16,342.4,310,1,1,2,Hibernating
14990,1,2010-04-06,105.18,261,1,1,1,Hibernating
14991,1,2010-10-05,314.67,79,2,1,2,Hibernating
14992,1,2010-09-23,210.5,91,2,1,1,Hibernating
14993,1,2010-05-25,36.13,212,1,1,1,Hibernating
14994,8,2010-11-22,1034.93,31,4,5,4,Loyal Customers
14996,2,2010-08-15,442.28999999999996,130,2,2,2,Hibernating
14997,1,2010-02-22,230.4,304,1,1,1,Hibernating
14998,2,2010-10-07,340.86,77,2,2,2,Hibernating
14999,1,2010-04-26,129.48000000000002,241,1,1,1,Hibernating
15001,2,2010-11-10,230.85999999999999,43,3,2,1,About to Sleep
15002,6,2010-12-07,3175.52,16,5,4,5,Champion
15003,7,2010-08-23,1065.7,122,2,4,4,At Risk
15005,38,2010-12-15,7311.23,8,5,5,5,Champion
15006,1,2010-09-12,323.05,102,2,1,2,Hibernating
15008,2,2010-08-16,360.0,129,2,2,2,Hibernating
15011,2,2010-11-09,416.6,44,3,2,2,About to Sleep
15012,2,2010-12-01,437.58,22,4,2,2,Potential Loyalists
15013,10,2010-08-09,1641.3,136,2,5,4,Can't Lose Them
15015,18,2010-07-26,2298.07,150,2,5,5,Can't Lose Them
15016,5,2010-11-11,468.26,42,4,4,2,Loyal Customers
15018,1,2010-12-07,111.25,16,5,1,1,New Customers
15020,1,2010-11-25,203.42,28,4,1,1,Promising
15021,7,2010-12-08,920.71,15,5,4,3,Champion
15022,1,2010-01-31,281.05,326,1,1,2,Hibernating
15023,12,2010-12-05,5406.81,18,5,5,5,Champion
15024,8,2010-12-07,2414.18,16,5,5,5,Champion
15025,1,2010-05-20,636.08,217,1,1,3,Hibernating
15026,2,2010-11-29,592.61,24,4,2,3,Potential Loyalists
15027,6,2010-11-09,1667.69,44,3,4,4,Loyal Customers
15028,3,2010-12-06,530.58,17,5,3,3,Potential Loyalists
15029,2,2010-03-31,368.05,267,1,2,2,Hibernating
15030,7,2010-11-24,1476.88,29,4,4,4,Loyal Customers
15031,11,2010-11-10,2537.63,43,3,5,5,Loyal Customers
15032,6,2010-12-08,4676.15,15,5,4,5,Champion
15034,7,2010-12-21,4847.69,2,5,4,5,Champion
15037,2,2010-11-28,402.51,25,4,2,2,Potential Loyalists
15038,4,2010-12-05,604.37,18,5,3,3,Potential Loyalists
15039,54,2010-12-14,19625.96,9,5,5,5,Champion
15040,1,2010-06-16,7.49,190,1,1,1,Hibernating
15041,1,2010-09-21,113.67,93,2,1,1,Hibernating
15042,1,2010-04-23,179.52,244,1,1,1,Hibernating
15043,5,2010-09-02,1986.3999999999999,112,2,4,4,At Risk
15044,28,2010-12-22,9153.08,1,5,5,5,Champion
15046,12,2010-10-12,2677.87,72,3,5,5,Loyal Customers
15048,1,2010-12-06,98.7,17,5,1,1,New Customers
15050,2,2010-10-14,2411.7,70,3,2,5,About to Sleep
15051,6,2010-11-25,1978.53,28,4,4,4,Loyal Customers
15055,2,2010-08-22,304.7,123,2,2,2,Hibernating
15056,1,2010-07-07,133.45,169,1,1,1,Hibernating
15057,3,2010-09-22,1533.76,92,2,3,4,At Risk
15058,6,2010-11-28,1317.89,25,4,4,4,Loyal Customers
15059,13,2010-11-28,1969.91,25,4,5,4,Loyal Customers
15061,79,2010-12-15,41831.72,8,5,5,5,Champion
15062,5,2010-12-15,1806.8400000000001,8,5,4,4,Champion
15064,3,2010-10-25,929.42,59,3,3,4,Need Attention
15065,1,2010-10-25,168.73,59,3,1,1,About to Sleep
15067,3,2010-10-22,2145.87,62,3,3,5,Need Attention
15068,2,2010-10-17,623.49,67,3,2,3,About to Sleep
15070,2,2010-12-02,412.25,21,5,2,2,Potential Loyalists
15071,2,2010-11-18,473.49,35,4,2,2,Potential Loyalists
15072,1,2010-08-17,187.51999999999998,128,2,1,1,Hibernating
15073,5,2010-11-04,1744.61,49,3,4,4,Loyal Customers
15074,2,2010-10-06,817.46,78,2,2,3,Hibernating
15076,4,2010-08-04,588.79,141,2,3,3,At Risk
15077,3,2010-09-09,1558.8,105,2,3,4,At Risk
15078,28,2010-12-20,7677.360000000001,3,5,5,5,Champion
15079,9,2010-12-09,1863.01,14,5,5,4,Champion
15080,2,2010-10-08,546.25,76,3,2,3,About to Sleep
15081,8,2010-12-07,1460.92,16,5,5,4,Champion
15082,1,2010-02-09,93.35000000000001,317,1,1,1,Hibernating
15084,2,2010-11-25,965.2,28,4,2,4,Potential Loyalists
15086,2,2010-05-24,218.53,213,1,2,1,Hibernating
15091,3,2010-08-25,573.85,120,2,3,3,At Risk
15092,2,2010-09-17,321.95,97,2,2,2,Hibernating
15093,26,2010-12-14,9863.47,9,5,5,5,Champion
15094,2,2010-09-02,83.0,112,2,2,1,Hibernating
15095,6,2010-10-15,1771.04,69,3,4,4,Loyal Customers
15097,4,2010-05-05,660.27,232,1,3,3,At Risk
15100,8,2010-12-16,677.65,7,5,5,3,Champion
15101,9,2010-12-15,1429.64,8,5,5,4,Champion
15102,2,2010-06-27,554.67,179,1,2,3,Hibernating
15105,2,2010-10-05,795.98,79,2,2,3,Hibernating
15107,7,2010-12-15,757.49,8,5,4,3,Champion
15109,1,2010-05-09,266.95,228,1,1,2,Hibernating
15110,2,2010-11-01,509.75,52,3,2,3,About to Sleep
15111,3,2010-12-02,1163.39,21,5,3,4,Potential Loyalists
15112,1,2010-04-07,209.4,260,1,1,1,Hibernating
15114,2,2010-11-21,639.56,32,4,2,3,Potential Loyalists
15117,3,2010-09-17,774.19,97,2,3,3,At Risk
15122,10,2010-10-13,2878.09,71,3,5,5,Loyal Customers
15123,3,2010-10-14,2456.86,70,3,3,5,Need Attention
15124,2,2010-08-20,266.63,125,2,2,2,Hibernating
15125,13,2010-08-17,5985.5,128,2,5,5,Can't Lose Them
15126,2,2010-06-21,449.49,185,1,2,2,Hibernating
15127,1,2010-07-08,304.97,168,1,1,2,Hibernating
15128,1,2010-10-05,312.68,79,2,1,2,Hibernating
15129,12,2010-11-19,3412.78,34,4,5,5,Loyal Customers
15131,1,2010-11-10,80.28,43,3,1,1,About to Sleep
15133,2,2010-11-22,824.48,31,4,2,3,Potential Loyalists
15134,2,2010-11-23,208.3,30,4,2,1,Potential Loyalists
15135,1,2010-06-01,166.63,205,1,1,1,Hibernating
15137,4,2010-07-07,858.35,169,1,3,3,At Risk
15138,2,2010-11-19,518.45,34,4,2,3,Potential Loyalists
15140,1,2010-09-23,889.44,91,2,1,3,Hibernating
15141,9,2010-09-08,1398.6299999999999,106,2,5,4,Can't Lose Them
15142,6,2010-10-25,2132.13,59,3,4,5,Loyal Customers
15143,1,2010-10-03,304.18,81,2,1,2,Hibernating
15144,14,2010-11-25,5313.07,28,4,5,5,Loyal Customers
15149,4,2010-05-12,1033.81,225,1,3,4,At Risk
15150,3,2010-09-09,3686.61,105,2,3,5,At Risk
15151,2,2010-10-12,2085.61,72,3,2,5,About to Sleep
15152,2,2010-01-13,522.5500000000001,344,1,2,3,Hibernating
15154,2,2010-08-18,1091.99,127,2,2,4,Hibernating
15155,1,2010-11-21,383.96999999999997,32,4,1,2,Promising
15157,3,2010-12-17,1385.54,6,5,3,4,Potential Loyalists
15158,2,2010-11-04,372.98,49,3,2,2,About to Sleep
15159,6,2010-12-13,5336.7,10,5,4,5,Champion
15160,4,2010-12-17,589.27,6,5,3,3,Potential Loyalists
15161,1,2010-11-16,119.92,37,4,1,1,Promising
15164,7,2010-11-24,1242.77,29,4,4,4,Loyal Customers
15165,1,2010-12-01,487.75,22,4,1,3,Promising
15166,1,2010-08-29,167.16,116,2,1,1,Hibernating
15167,4,2010-10-28,1496.67,56,3,3,4,Need Attention
15169,1,2010-11-22,213.05,31,4,1,1,Promising
15170,1,2010-10-29,81.15,55,3,1,1,About to Sleep
15173,8,2010-11-24,1589.94,29,4,5,4,Loyal Customers
15174,1,2010-10-25,345.71,59,3,1,2,About to Sleep
15176,2,2010-04-22,990.99,245,1,2,4,Hibernating
15177,1,2010-10-10,948.93,74,3,1,4,About to Sleep
15179,9,2010-12-10,4546.07,13,5,5,5,Champion
15180,3,2010-12-07,816.9300000000001,16,5,3,3,Potential Loyalists
15181,3,2010-12-14,357.2,9,5,3,2,Potential Loyalists
15182,12,2010-11-24,2432.302,29,4,5,5,Loyal Customers
15183,4,2010-06-10,642.83,196,1,3,3,At Risk
15184,1,2010-11-17,160.0,36,4,1,1,Promising
15186,3,2010-08-22,991.7900000000001,123,2,3,4,At Risk
15189,5,2010-11-23,1298.99,30,4,4,4,Loyal Customers
15190,1,2010-10-01,834.4399999999999,83,2,1,3,Hibernating
15191,3,2010-09-02,588.05,112,2,3,3,At Risk
15192,3,2010-12-09,937.07,14,5,3,4,Potential Loyalists
15194,16,2010-12-16,4641.65,7,5,5,5,Champion
15196,1,2010-10-03,164.0,81,2,1,1,Hibernating
15197,5,2010-12-16,843.54,7,5,4,3,Champion
15198,4,2010-10-28,389.61,56,3,3,2,Need Attention
15199,6,2010-11-30,1853.7,23,4,4,4,Loyal Customers
15200,1,2010-08-02,549.05,143,2,1,3,Hibernating
15201,3,2010-09-29,614.76,85,2,3,3,At Risk
15203,8,2010-11-14,2316.7,39,4,5,5,Loyal Customers
15204,1,2010-12-17,316.58,6,5,1,2,New Customers
15207,5,2010-10-26,714.07,58,3,4,3,Loyal Customers
15208,2,2010-12-21,165.8,2,5,2,1,Potential Loyalists
15210,2,2010-11-26,845.01,27,4,2,3,Potential Loyalists
15211,1,2010-12-09,383.07,14,5,1,2,New Customers
15212,1,2010-11-28,106.47999999999999,25,4,1,1,Promising
15215,5,2010-11-11,2494.51,42,4,4,5,Loyal Customers
15216,1,2010-03-31,389.49,267,1,1,2,Hibernating
15217,1,2010-05-25,426.24,212,1,1,2,Hibernating
15218,14,2010-11-15,5820.25,38,4,5,5,Loyal Customers
15219,1,2010-03-01,379.7,297,1,1,2,Hibernating
15221,7,2010-12-08,2422.4,15,5,4,5,Champion
15222,15,2010-08-24,2664.6,121,2,5,5,Can't Lose Them
15223,2,2010-04-09,432.0,258,1,2,2,Hibernating
15224,8,2010-12-16,905.46,7,5,5,3,Champion
15227,4,2010-11-08,1269.0900000000001,45,3,3,4,Need Attention
15228,2,2010-10-07,2193.56,77,2,2,5,Hibernating
15229,1,2010-05-02,160.5,235,1,1,1,Hibernating
15231,2,2010-04-22,272.16,245,1,2,2,Hibernating
15233,1,2010-11-03,59.400000000000006,50,3,1,1,About to Sleep
15235,7,2010-12-23,1219.89,0,5,4,4,Champion
15240,13,2010-12-03,2327.62,20,5,5,5,Champion
15241,3,2010-10-05,1293.72,79,2,3,4,At Risk
15242,1,2010-10-13,302.04,71,3,1,2,About to Sleep
15243,1,2010-09-30,610.6,84,2,1,3,Hibernating
15244,2,2010-02-17,342.41,309,1,2,2,Hibernating
15245,5,2010-11-02,2095.0,51,3,4,5,Loyal Customers
15246,2,2010-12-16,452.25,7,5,2,2,Potential Loyalists
15247,3,2010-09-01,629.01,113,2,3,3,At Risk
15248,4,2010-10-24,1922.83,60,3,3,4,Need Attention
15249,6,2010-10-05,2665.29,79,2,4,5,At Risk
15250,1,2010-03-09,60.0,289,1,1,1,Hibernating
15251,16,2010-10-21,9372.03,63,3,5,5,Loyal Customers
15252,5,2010-10-18,1412.98,66,3,4,4,Loyal Customers
15253,6,2010-11-05,1155.79,48,3,4,4,Loyal Customers
15254,2,2010-06-11,787.99,195,1,2,3,Hibernating
15255,9,2010-11-08,2636.78,45,3,5,5,Loyal Customers
15256,1,2010-05-27,71.95,210,1,1,1,Hibernating
15257,1,2010-10-21,368.75,63,3,1,2,About to Sleep
15259,4,2010-07-15,1182.3799999999999,161,2,3,4,At Risk
15260,22,2010-12-02,6897.66,21,5,5,5,Champion
15261,3,2010-11-23,1253.18,30,4,3,4,Potential Loyalists
15262,2,2010-11-24,239.87,29,4,2,2,Potential Loyalists
15264,2,2010-08-17,458.86,128,2,2,2,Hibernating
15265,1,2010-04-14,1545.38,253,1,1,4,Hibernating
15266,5,2010-11-25,743.4200000000001,28,4,4,3,Loyal Customers
15268,4,2010-08-18,982.5500000000001,127,2,3,4,At Risk
15269,2,2010-11-24,816.56,29,4,2,3,Potential Loyalists
15270,20,2010-11-16,6879.75,37,4,5,5,Loyal Customers
15271,11,2010-12-09,2251.4700000000003,14,5,5,5,Champion
15272,4,2010-09-15,1363.54,99,2,3,4,At Risk
15273,1,2010-04-19,228.96,248,1,1,1,Hibernating
15276,4,2010-11-10,532.72,43,3,3,3,Need Attention
15277,1,2010-10-10,220.44,74,3,1,1,About to Sleep
15278,4,2010-05-27,496.15999999999997,210,1,3,3,At Risk
15279,7,2010-12-20,1606.24,3,5,4,4,Champion
15280,2,2010-08-08,293.09999999999997,137,2,2,2,Hibernating
15281,10,2010-11-26,6345.17,27,4,5,5,Loyal Customers
15282,1,2010-05-18,348.59,219,1,1,2,Hibernating
15283,4,2010-11-14,161.23000000000002,39,4,3,1,Potential Loyalists
15284,1,2010-07-27,24.75,149,2,1,1,Hibernating
15285,1,2010-10-28,94.92,56,3,1,1,About to Sleep
15287,2,2010-11-25,311.14,28,4,2,2,Potential Loyalists
15288,6,2010-12-09,1576.6100000000001,14,5,4,4,Champion
15289,3,2010-10-14,671.01,70,3,3,3,Need Attention
15290,10,2010-12-15,2773.91,8,5,5,5,Champion
15291,29,2010-12-17,7786.55,6,5,5,5,Champion
15293,1,2010-02-12,247.5,314,1,1,2,Hibernating
15294,2,2010-11-04,244.4,49,3,2,2,About to Sleep
15295,1,2010-02-23,217.23999999999998,303,1,1,1,Hibernating
15296,10,2010-10-22,6726.32,62,3,5,5,Loyal Customers
15298,15,2010-12-08,4433.56,15,5,5,5,Champion
15299,2,2010-12-02,609.96,21,5,2,3,Potential Loyalists
15301,6,2010-12-06,2533.09,17,5,4,5,Champion
15303,3,2010-05-23,695.5600000000001,214,1,3,3,At Risk
15304,2,2010-12-06,225.15,17,5,2,1,Potential Loyalists
15305,1,2010-06-02,93.6,204,1,1,1,Hibernating
15306,7,2010-07-27,1692.05,149,2,4,4,At Risk
15309,8,2010-04-08,588.79,259,1,5,3,Can't Lose Them
15310,1,2010-08-18,1582.8,127,2,1,4,Hibernating
15311,148,2010-12-23,47850.11,0,5,5,5,Champion
15312,10,2010-12-20,1987.13,3,5,5,4,Champion
15314,3,2010-11-08,512.28,45,3,3,3,Need Attention
15317,1,2010-01-31,129.75,326,1,1,1,Hibernating
15321,13,2010-10-18,3998.07,66,3,5,5,Loyal Customers
15322,1,2010-08-20,711.18,125,2,1,3,Hibernating
15323,4,2010-06-24,548.3,182,1,3,3,At Risk
15324,1,2010-01-07,140.22000000000003,350,1,1,1,Hibernating
15325,8,2010-11-09,1444.92,44,3,5,4,Loyal Customers
15326,6,2010-04-22,753.04,245,1,4,3,At Risk
15328,1,2010-10-28,107.24,56,3,1,1,About to Sleep
15329,14,2010-12-09,1810.07,14,5,5,4,Champion
15331,4,2010-07-28,780.41,148,2,3,3,At Risk
15336,1,2010-11-03,240.5,50,3,1,2,About to Sleep
15337,2,2010-11-02,401.32,51,3,2,2,About to Sleep
15338,1,2010-01-31,283.43,326,1,1,2,Hibernating
15339,8,2010-10-14,1431.02,70,3,5,4,Loyal Customers
15340,1,2010-05-27,105.5,210,1,1,1,Hibernating
15341,2,2010-09-16,383.9,98,2,2,2,Hibernating
15346,3,2010-10-18,348.17,66,3,3,2,Need Attention
15347,6,2010-12-08,1191.7,15,5,4,4,Champion
15350,2,2010-12-01,547.6,22,4,2,3,Potential Loyalists
15351,7,2010-12-05,1803.32,18,5,4,4,Champion
15352,1,2010-06-09,114.95,197,1,1,1,Hibernating
15353,5,2010-12-07,2113.34,16,5,4,5,Champion
15354,7,2010-04-20,663.6,247,1,4,3,At Risk
15356,5,2010-12-14,913.77,9,5,4,3,Champion
15358,27,2010-12-22,7932.0,1,5,5,5,Champion
15359,9,2010-06-03,200.1,203,1,5,1,Can't Lose Them
15361,4,2010-12-13,689.07,10,5,3,3,Potential Loyalists
15362,1,2010-09-17,302.33,97,2,1,2,Hibernating
15363,2,2010-12-02,678.11,21,5,2,3,Potential Loyalists
15365,6,2010-11-01,2242.81,52,3,4,5,Loyal Customers
15366,6,2010-12-16,1892.11,7,5,4,4,Champion
15367,7,2010-10-17,2483.82,67,3,4,5,Loyal Customers
15368,1,2010-11-10,275.8,43,3,1,2,About to Sleep
15369,10,2010-11-30,6627.74,23,4,5,5,Loyal Customers
15370,1,2010-10-25,1352.96,59,3,1,4,About to Sleep
15371,1,2010-02-15,59.400000000000006,311,1,1,1,Hibernating
15372,8,2010-09-15,2809.42,99,2,5,5,Can't Lose Them
15373,7,2010-12-15,1208.28,8,5,4,4,Champion
15374,1,2010-03-25,139.32,273,1,1,1,Hibernating
15375,1,2010-01-18,60.959999999999994,339,1,1,1,Hibernating
15377,5,2010-11-22,1243.5500000000002,31,4,4,4,Loyal Customers
15378,2,2010-09-03,246.5,111,2,2,2,Hibernating
15379,2,2010-12-16,2666.01,7,5,2,5,Potential Loyalists
15380,6,2010-12-09,1396.14,14,5,4,4,Champion
15381,3,2010-10-12,947.1700000000001,72,3,3,4,Need Attention
15382,11,2010-11-30,6313.84,23,4,5,5,Loyal Customers
15383,1,2010-01-26,10.5,331,1,1,1,Hibernating
15384,4,2010-12-15,1695.6,8,5,3,4,Potential Loyalists
15385,2,2010-11-12,625.2,41,4,2,3,Potential Loyalists
15387,1,2010-08-04,468.65,141,2,1,2,Hibernating
15389,1,2010-01-27,250.0,330,1,1,2,Hibernating
15391,2,2010-05-18,296.82,219,1,2,2,Hibernating
15392,5,2010-12-16,1734.8700000000001,7,5,4,4,Champion
15393,2,2010-05-21,471.64,216,1,2,2,Hibernating
15394,9,2010-12-16,3428.92,7,5,5,5,Champion
15396,1,2010-05-05,508.20000000000005,232,1,1,3,Hibernating
15400,3,2010-10-15,586.1,69,3,3,3,Need Attention
15401,2,2010-09-13,216.95000000000002,101,2,2,1,Hibernating
15402,5,2010-11-17,1217.67,36,4,4,4,Loyal Customers
15403,1,2010-08-05,75.12,140,2,1,1,Hibernating
15404,1,2010-11-29,257.06,24,4,1,2,Promising
15405,1,2010-05-12,310.74,225,1,1,2,Hibernating
15406,2,2010-09-12,465.15999999999997,102,2,2,2,Hibernating
15409,1,2010-01-07,14.05,350,1,1,1,Hibernating
15410,2,2010-05-20,1234.88,217,1,2,4,Hibernating
15413,2,2010-01-17,1096.58,340,1,2,4,Hibernating
15416,4,2010-08-18,596.72,127,2,3,3,At Risk
15418,2,2010-10-10,452.32,74,3,2,2,About to Sleep
15420,4,2010-10-01,513.38,83,2,3,3,At Risk
15421,5,2010-11-19,2613.93,34,4,4,5,Loyal Customers
15422,6,2010-11-25,1527.22,28,4,4,4,Loyal Customers
15423,3,2010-05-07,271.14,230,1,3,2,At Risk
15424,1,2010-09-02,214.44,112,2,1,1,Hibernating
15425,4,2010-11-04,1944.57,49,3,3,4,Need Attention
15426,6,2010-12-06,1172.95,17,5,4,4,Champion
15428,2,2010-11-17,484.53000000000003,36,4,2,3,Potential Loyalists
15430,3,2010-08-29,1005.75,116,2,3,4,At Risk
15431,1,2010-07-25,153.24,151,2,1,1,Hibernating
15432,3,2010-06-30,169.07,176,1,3,1,At Risk
15434,7,2010-11-30,1531.53,23,4,4,4,Loyal Customers
15437,1,2010-03-09,193.29000000000002,289,1,1,1,Hibernating
15439,4,2010-10-31,1269.05,53,3,3,4,Need Attention
15441,2,2010-11-08,952.64,45,3,2,4,About to Sleep
15443,8,2010-08-22,1974.06,123,2,5,4,Can't Lose Them
15445,1,2010-04-28,171.0,239,1,1,1,Hibernating
15446,4,2010-11-28,291.62,25,4,3,2,Potential Loyalists
15447,5,2010-06-30,345.66,176,1,4,2,At Risk
15448,1,2010-02-03,294.17,323,1,1,2,Hibernating
15451,2,2010-10-01,233.21,83,2,2,1,Hibernating
15452,3,2010-11-14,1260.38,39,4,3,4,Potential Loyalists
15454,2,2010-12-12,307.69,11,5,2,2,Potential Loyalists
15455,1,2010-04-21,38.25,246,1,1,1,Hibernating
15456,6,2010-12-15,1439.22,8,5,4,4,Champion
15458,1,2010-11-02,208.79999999999998,51,3,1,1,About to Sleep
15459,2,2010-10-18,202.82999999999998,66,3,2,1,About to Sleep
15460,1,2010-12-20,216.76,3,5,1,1,New Customers
15461,2,2010-09-05,429.7,109,2,2,2,Hibernating
15462,1,2010-09-20,502.45,94,2,1,3,Hibernating
15465,16,2010-12-15,5216.23,8,5,5,5,Champion
15466,2,2010-11-15,492.27,38,4,2,3,Potential Loyalists
15468,3,2010-12-14,857.21,9,5,3,3,Potential Loyalists
15469,2,2010-10-08,341.5,76,3,2,2,About to Sleep
15470,1,2010-05-13,63.419999999999995,224,1,1,1,Hibernating
15471,2,2010-11-24,847.0799999999999,29,4,2,3,Potential Loyalists
15473,1,2010-09-21,274.8,93,2,1,2,Hibernating
15474,1,2010-04-23,163.1,244,1,1,1,Hibernating
15476,5,2010-11-24,2239.68,29,4,4,5,Loyal Customers
15477,1,2010-02-28,368.4,298,1,1,2,Hibernating
15478,1,2010-05-13,583.56,224,1,1,3,Hibernating
15482,7,2010-12-16,3585.7599999999998,7,5,4,5,Champion
15483,6,2010-11-19,628.39,34,4,4,3,Loyal Customers
